# epsilon_svgd: 0.007
# lambda_: 10
# gamma: 0.001
# decay_start_ratio: 0.2
# decay_min_factor: 0.1
# decay_enabled: True
# kernel: jsd
# advantage: peragentrankweighted
# M: 3
step,best_fitness,avg_hamming,avg_l1,avg_entropy,mean,median,std,2%,5%,10%,25%,50%,75%,90%,95%,98%
30,-481.4800109863281,127.03509521484375,14.553267478942871,175.1787363688151,-481.4800109863281,-475.5,115.92950439453125,-693.9000244140625,-656.4000244140625,-634.9000244140625,-550.5,-475.5,-403.5,-334.79998779296875,-297.95001220703125,-272.739990234375
60,-550.5,126.15127563476562,18.907678604125977,173.36141459147134,-550.5,-543.0,104.0658950805664,-740.760009765625,-704.25,-688.0999755859375,-609.5,-543.0,-483.25,-422.0,-405.6499938964844,-393.9200134277344
90,-579.5599975585938,125.25867462158203,22.244522094726562,171.5748545328776,-579.5599975585938,-570.0,98.27820587158203,-762.3200073242188,-718.8499755859375,-693.0999755859375,-648.5,-570.0,-511.25,-463.6000061035156,-422.6499938964844,-398.8999938964844
120,-601.8599853515625,124.42572021484375,25.04300880432129,169.85416666666666,-601.8599853515625,-610.5,94.7344741821289,-762.3200073242188,-730.25,-702.2000122070312,-663.25,-610.5,-542.0,-491.79998779296875,-432.5,-398.8999938964844
150,-622.52001953125,123.5969009399414,27.388519287109375,168.17635091145834,-622.52001953125,-628.0,92.81513214111328,-839.739990234375,-739.0999755859375,-710.9000244140625,-682.25,-628.0,-567.0,-496.8999938964844,-463.79998779296875,-398.8999938964844
180,-633.0599975585938,122.85995483398438,29.49138832092285,166.60526021321616,-633.0599975585938,-641.0,87.12724304199219,-839.739990234375,-739.0999755859375,-719.4000244140625,-684.25,-641.0,-585.75,-537.7999877929688,-488.70001220703125,-432.32000732421875
210,-656.219970703125,122.1644515991211,31.3477783203125,165.1094716389974,-656.219970703125,-661.0,79.03487396240234,-839.739990234375,-776.6500244140625,-740.2000122070312,-700.5,-661.0,-604.25,-561.5,-517.75,-496.5199890136719
240,-672.02001953125,121.39374542236328,33.01991653442383,163.5357869466146,-672.02001953125,-668.5,76.47666931152344,-871.0999755859375,-792.5,-760.4000244140625,-710.75,-668.5,-624.0,-587.7999877929688,-556.8499755859375,-538.47998046875
270,-689.5599975585938,120.67208099365234,34.53470230102539,162.04940287272134,-689.5599975585938,-682.0,78.10894012451172,-871.0999755859375,-839.25,-789.2999877929688,-736.0,-682.0,-643.5,-601.7000122070312,-588.8499755859375,-538.47998046875
300,-713.9199829101562,119.90413665771484,35.96548080444336,160.52727762858072,-713.9199829101562,-700.0,81.63378143310547,-931.02001953125,-871.25,-821.0,-754.0,-700.0,-661.5,-626.5999755859375,-603.9000244140625,-588.0800170898438
330,-732.9199829101562,119.0855941772461,37.16039276123047,158.9931640625,-732.9199829101562,-729.0,94.99533081054688,-932.8400268554688,-902.5,-856.7000122070312,-771.25,-729.0,-673.5,-631.9000244140625,-605.9500122070312,-589.97998046875
360,-743.97998046875,118.38308715820312,38.35572052001953,157.54451497395834,-743.97998046875,-734.5,95.22016143798828,-974.5399780273438,-912.9500122070312,-863.7999877929688,-786.75,-734.5,-682.0,-645.0999755859375,-615.5,-603.719970703125
390,-764.4400024414062,117.6732406616211,39.456119537353516,156.10430908203125,-764.4400024414062,-743.0,97.56048583984375,-1003.260009765625,-933.2000122070312,-887.0,-798.5,-743.0,-696.5,-664.7000122070312,-653.6500244140625,-623.8400268554688
420,-783.280029296875,117.02178955078125,40.548885345458984,154.71942647298178,-783.280029296875,-761.0,101.60433959960938,-1003.260009765625,-969.25,-925.5999755859375,-838.25,-761.0,-706.75,-682.5,-661.7999877929688,-646.5399780273438
450,-802.0800170898438,116.24552154541016,41.43442916870117,153.2866007486979,-802.0800170898438,-784.0,101.76990509033203,-1003.260009765625,-974.9500122070312,-938.7999877929688,-863.75,-784.0,-735.5,-686.9000244140625,-676.8499755859375,-653.8599853515625
480,-833.9600219726562,115.46094512939453,42.254276275634766,151.8358357747396,-833.9600219726562,-829.0,106.48811340332031,-1110.0799560546875,-999.0999755859375,-969.0,-900.0,-829.0,-760.0,-694.9000244140625,-677.7999877929688,-657.9199829101562
510,-854.760009765625,114.67021942138672,42.99937438964844,150.4193878173828,-854.760009765625,-845.0,115.39593505859375,-1115.1800537109375,-1037.0,-984.0,-930.25,-845.0,-768.25,-699.7000122070312,-689.9500122070312,-673.6799926757812
540,-872.9600219726562,113.8122787475586,43.63877868652344,148.9289805094401,-872.9600219726562,-867.5,118.13703155517578,-1166.1400146484375,-1058.699951171875,-1001.5,-941.0,-867.5,-788.0,-737.0,-696.9000244140625,-673.6799926757812
570,-886.6400146484375,113.05303955078125,44.36565017700195,147.5289510091146,-886.6400146484375,-887.0,116.95670318603516,-1166.1400146484375,-1058.699951171875,-1013.0999755859375,-951.0,-887.0,-792.75,-741.7000122070312,-697.0,-693.7999877929688
600,-920.3400268554688,112.31197357177734,44.94569396972656,146.1816609700521,-920.3400268554688,-922.0,120.50245666503906,-1233.5799560546875,-1139.4000244140625,-1038.0,-988.5,-922.0,-842.75,-782.2999877929688,-741.9000244140625,-699.9400024414062
